sentence	label	sentence-id
However, human physiological studies demonstrate a paradoxical role of menthol in modulation of warm sensation, and here, we show that @COMPOUND$ also activates heat-activated @PROTEIN$.X	1	16829128-3
Similar to @COMPOUND$, both camphor and cinnamaldehyde (initially reported to be specific activators of @PROTEIN$ and TRPA1, respectively) also modulate other thermoTRPs.X	1	16829128-5
Similar to @COMPOUND$, both camphor and cinnamaldehyde (initially reported to be specific activators of TRPV3 and @PROTEIN$, respectively) also modulate other thermoTRPs.X	1	16829128-5
Similar to menthol, both @COMPOUND$ and cinnamaldehyde (initially reported to be specific activators of @PROTEIN$ and TRPA1, respectively) also modulate other thermoTRPs.X	1	16829128-5
Similar to menthol, both @COMPOUND$ and cinnamaldehyde (initially reported to be specific activators of TRPV3 and @PROTEIN$, respectively) also modulate other thermoTRPs.X	1	16829128-5
Similar to menthol, both camphor and @COMPOUND$ (initially reported to be specific activators of @PROTEIN$ and TRPA1, respectively) also modulate other thermoTRPs.X	1	16829128-5
Similar to menthol, both camphor and @COMPOUND$ (initially reported to be specific activators of TRPV3 and @PROTEIN$, respectively) also modulate other thermoTRPs.X	1	16829128-5
We further show that @COMPOUND$ inhibits @PROTEIN$, potentially explaining the use of menthol as an analgesic.X	1	16829128-4
These currents were produced by @PROTEIN$ (GLAST) (excitatory amino acid transporter 1) because they were weakly inhibited by dihydrokainate, an antagonist of glutamate transporter-1 (excitatory amino acid transporter 2) and were absent from IPCs in GLAST-/- cochle	1	16855093-4
These currents were produced by glutamate-aspartate transporters (@PROTEIN$) (excitatory amino acid transporter 1) because they were weakly inhibited by dihydrokainate, an antagonist of glutamate transporter-1 (excitatory amino acid transporter 2) and were absent from IPCs in GLAST-/- cochle	1	16855093-4
These currents were produced by glutamate-aspartate transporters (GLAST) (@PROTEIN$) because they were weakly inhibited by dihydrokainate, an antagonist of glutamate transporter-1 (excitatory amino acid transporter 2) and were absent from IPCs in GLAST-/- cochle	1	16855093-4
These currents were produced by glutamate-aspartate transporters (GLAST) (excitatory amino acid transporter 1) because they were weakly inhibited by @COMPOUND$, an antagonist of @PROTEIN$ (excitatory amino acid transporter 2) and were absent from IPCs in GLAST-/- cochleas.X	1	16855093-4
These currents were produced by glutamate-aspartate transporters (GLAST) (excitatory amino acid transporter 1) because they were weakly inhibited by @COMPOUND$, an antagonist of glutamate transporter-1 (@PROTEIN$) and were absent from IPCs in GLAST-/- cochleas.X	1	16855093-4
Focal application of the transporter substrate D-aspartate elicited inward currents in IPCs, which were larger in the presence of anions that permeate the transporter-associated @PROTEIN$ and blocked by the transporter antagonist D,L-threo-be	1	16855093-3
The @COMPOUND$-aspartate transporter @PROTEIN$ mediates @COMPOUND$ uptake at inner hair cell afferent synapses in the mammalian cochlea.	1	16855093-0
Furthermore, D-aspartate-induced currents in outside-out patches from IPCs exhibited larger steady-state currents than responses elicited by @COMPOUND$, a prominent feature of @PROTEIN$, and examination of cochlea from GLAST-Discosoma red (DsRed) promoter reporter mice revealed that DsRed expression was restricted to IPCs and other supporting cells surrounding IHCs.X	1	16855093-5
@COMPOUND$ and the enantiomers lacked affinity at @PROTEIN$ while at alpha 1-adrenoceptors the order of potency was prazosin much greater than RR-SR greater than labetalol.X	0	1687367-14
@PROTEIN$ (POX), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carbo	1	16874462-1
Proline oxidase (@PROTEIN$), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carbo	1	16874462-1
@PROTEIN$ (POX), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carboxylate (P5C).X	1	16874462-1
Proline oxidase (@PROTEIN$), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carboxylate (P5C).X	1	16874462-1
We conclude that in the presence of @COMPOUND$, high @PROTEIN$ activity is sufficient to induce mitochondria-mediated apoptosis.	1	16874462-7
@PROTEIN$ (POX), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carboxylate (P5C).X	1	16874462-1
Proline oxidase (@PROTEIN$), a mitochondrial inner-membrane protein, catalyzes the rate-limiting oxidation of proline to pyrroline- 5-carboxylate (P5C).X	1	16874462-1
To further investigate the molecular basis of POX-induced apoptosis, we utilized the DLD-1.POX cells to show that cells overproducing @PROTEIN$ exhibit an L-proline-dependent apoptotic response.X	1	16874462-4
The apoptotic effect is specific for L-proline, detectable at 0.2 mM, maximal at 1 mM, and occurs during 48-72 h following the addition of @COMPOUND$ to cells with maximally induced @PROTEIN$.X	1	16874462-5
The exception was @COMPOUND$, a dual @PROTEIN$/dopamine transporter blocker, which tended to increase spontaneous locomotor activity.X	1	16893531-5
The exception was @COMPOUND$, a dual norepinephrine transporter/@PROTEIN$ blocker, which tended to increase spontaneous locomotor activity.X	1	16893531-5
Coadministration of reboxetine and the @PROTEIN$ blocker GBR 12909 also increased spontaneous locomotor activity.X	1	16893531-6
@COMPOUND$ is a novel ER antagonist that destroys the @PROTEIN$ and its signaling pathway and is not associated with tamoxifen-like agonist effects.X	1	16917142-12
@COMPOUND$ blocks the action of estrogen by binding to the ER, and possesses both @PROTEIN$-agonist and antagonist properties.X	1	16917142-3
@COMPOUND$ blocks the action of estrogen by binding to the ER, and possesses both @PROTEIN$-agonist and antagonist properties.X	1	16917142-3
@COMPOUND$ is a novel @PROTEIN$ antagonist that destroys the ER and its signaling pathway and is not associated with tamoxifen-like agonist effects.X	1	16917142-12
Binding of @COMPOUND$ to GAF-A increases @PROTEIN$ phosphorylation of PDE5 and improves catalytic site affinity for cGMP or inhibitors.X	1	16926278-2
Binding of @COMPOUND$ to GAF-A increases cNPK phosphorylation of @PROTEIN$ and improves catalytic site affinity for cGMP or inhibitors.X	1	16926278-2
@PROTEIN$ (PDE5) contains a catalytic domain (C domain) that hydrolyzes cGMP and a regulatory domain (R domain) that contains two mammalian cGMP-binding phosphodiesterase, Anabaena adenylyl cyclases, Escherichia coli FhlAs (GAFs) (A and B) and a phosphorylation site for cyclic nucleotide-dependent protein kinases (cNPKs).X	1	16926278-1
Phosphodiesterase-5 (@PROTEIN$) contains a catalytic domain (C domain) that hydrolyzes cGMP and a regulatory domain (R domain) that contains two mammalian cGMP-binding phosphodiesterase, Anabaena adenylyl cyclases, Escherichia coli FhlAs (GAFs) (A and B) and a phosphorylation site for cyclic nucleotide-dependent protein kinases (cNPKs).X	1	16926278-1
K(m) values of the mutants for @COMPOUND$ were similar to that of full-length @PROTEIN$.X	1	16926278-6
However, the expression of @PROTEIN$ was not suppressed by other AT1R antagonists such as candesartan or olmesartan.	0	16938288-8
However, the expression of @PROTEIN$ was not suppressed by other AT1R antagonists such as candesartan or olmesartan.X	0	16938288-8
@COMPOUND$ downregulates angiotensin II type 1 receptor through activation of @PROTEIN$.	1	16938288-0
CONCLUSION: Our data provides a novel insight into an effect of telmisartan: @COMPOUND$ inhibits AT1R gene expression through @PROTEIN$ activation.X	1	16938288-11
Since the suppression of @PROTEIN$ expression was prevented by pretreatment with GW9662, a PPARgamma antagonist, PPARgamma should have participated in the process.X	1	16938288-9
@COMPOUND$ downregulates @PROTEIN$ through activation of peroxisome proliferator-activated receptor gamma.	1	16938288-0
Decreased AT1R promoter activity with unchanged mRNA stability suggested that @COMPOUND$ suppressed @PROTEIN$ gene expression at the transcriptional level.X	1	16938288-7
The deletion and mutation analysis of the @PROTEIN$ gene promoter indicated that a GC box located in the proximal promoter region is responsible for the telmisartan-induced downregulation.	1	16938288-10
The deletion and mutation analysis of the AT1R gene promoter indicated that a @PROTEIN$ located in the proximal promoter region is responsible for the telmisartan-induced downregulation.	1	16938288-10
CONCLUSION: Our data provides a novel insight into an effect of telmisartan: @COMPOUND$ inhibits @PROTEIN$ gene expression through PPARgamma activation.X	1	16938288-11
RESULTS: @COMPOUND$ decreased the expression of @PROTEIN$ at the mRNA and protein levels in a dose- and time-dependent manner.X	1	16938288-6
OBJECTIVE: @COMPOUND$, an angiotensin II type 1 receptor (AT1R) antagonist, was found to have a unique property: it is a partial agonist of @PROTEIN$ (PPARgamma).X	1	16938288-1
OBJECTIVE: @COMPOUND$, an angiotensin II type 1 receptor (AT1R) antagonist, was found to have a unique property: it is a partial agonist of peroxisome proliferator-activated receptor gamma (@PROTEIN$).X	1	16938288-1
However, the expression of AT1R was not suppressed by other @PROTEIN$ antagonists such as candesartan or olmesartan.	1	16938288-8
However, the expression of AT1R was not suppressed by other @PROTEIN$ antagonists such as candesartan or olmesartan.X	1	16938288-8
OBJECTIVE: @COMPOUND$, an @PROTEIN$ (AT1R) antagonist, was found to have a unique property: it is a partial agonist of peroxisome proliferator-activated receptor gamma (PPARgamma).X	1	16938288-1
OBJECTIVE: @COMPOUND$, an angiotensin II type 1 receptor (@PROTEIN$) antagonist, was found to have a unique property: it is a partial agonist of peroxisome proliferator-activated receptor gamma (PPARgamma).X	1	16938288-1
Since the suppression of AT1R expression was prevented by pretreatment with @COMPOUND$, a @PROTEIN$ antagonist, PPARgamma should have participated in the process.X	1	16938288-9
Upon differentiation, osteoclasts express @PROTEIN$ (VGLUT1), which is essential for vesicular storage and subsequent exocytosis of glutamate in neurons.X	1	16957773-2
Upon differentiation, osteoclasts express vesicular glutamate transporter 1 (@PROTEIN$), which is essential for vesicular storage and subsequent exocytosis of glutamate in neurons.X	1	16957773-2
@PROTEIN$ is localized in transcytotic vesicles and accumulates L-glutamate.	1	16957773-3
In order to produce potent new leads for anticancer drugs, a new series of quinazoline analogs was designed to resemble @COMPOUND$ (MTX, 1) structure features and fitted with functional groups believed to enhance inhibition of @PROTEIN$ activity.X	1	16971132-1
In order to produce potent new leads for anticancer drugs, a new series of quinazoline analogs was designed to resemble methotrexate (@COMPOUND$, 1) structure features and fitted with functional groups believed to enhance inhibition of @PROTEIN$ activity.X	1	16971132-1
In order to produce potent new leads for anticancer drugs, a new series of @COMPOUND$ analogs was designed to resemble methotrexate (MTX, 1) structure features and fitted with functional groups believed to enhance inhibition of @PROTEIN$ activity.X	1	16971132-1
Synthesis, @PROTEIN$ inhibition, antitumor testing, and molecular modeling study of some new @COMPOUND$ analogs.	1	16971132-0
CONCLUSION: Intake of high @COMPOUND$ and MUFAs appears to increase expression of PBMC @PROTEIN$ and D5D genes, whilst high EFAs intake appears to decrease expression of PBMC D6D and D5D genes.X	1	16988497-7
CONCLUSION: Intake of high @COMPOUND$ and MUFAs appears to increase expression of PBMC D6D and @PROTEIN$ genes, whilst high EFAs intake appears to decrease expression of PBMC D6D and D5D genes.X	1	16988497-7
CONCLUSION: Intake of high SFAs and @COMPOUND$ appears to increase expression of PBMC @PROTEIN$ and D5D genes, whilst high EFAs intake appears to decrease expression of PBMC D6D and D5D genes.X	1	16988497-7
CONCLUSION: Intake of high SFAs and @COMPOUND$ appears to increase expression of PBMC D6D and @PROTEIN$ genes, whilst high EFAs intake appears to decrease expression of PBMC D6D and D5D genes.X	1	16988497-7
